id,owner,deal_stage,updated_at,created_at,age_in_days,deferred_reason,not_interested_reasons,no_requirement_reasons,next_reach_out_date,comments,source_of_the_deal,head_office_city,country,number_of_outlets
2003982446,JM,Won,03/24/20 17:49,12-30-2019 17:15:00,8,,,,,,Cold call/email,Indore,India,1
2003982550,MJ,Deferred,10-21-2020 19:02:00,12-30-2019 18:46:00,446,,,,,,Cold call/email,Delhi NCR,India,37
2003982570,PN,Contact made,01/28/21 15:36,12-30-2019 19:02:00,446,,,,,,Cold call/email,Chennai,India,5
2003984773,JM,Deal Deferred,07/01/2020 11:54,12-31-2019 12:50:00,445,,,,,,Cold call/email,Bangalore,India,4
2003988803,SS,Deferred,01/18/21 12:27,01/02/2020 15:52,443,Happy Using Competitor,,,44326,Have their own tech team working on integrations,Cold call/email,Bangalore,India,8
2003988804,MJ,Deal Deferred,01/11/2021 20:17,01/02/2020 15:53,443,,,,,,Cold call/email,Chennai,India,4
2003989249,SS,Lost,10/07/2020 13:18,01/02/2020 19:27,245,,,,,,Cold call/email,Madurai,India,15
2003989914,SS,Won,06/11/2020 17:39,01/02/2020 22:42,147,,,,,,Web Form,,India,3
2003990869,SS,Deferred,01/19/21 13:16,01/03/2020 15:56,442,No Response,,,,No response tried multiple times,Cold call/email,Hyderabad,India,3
2003991226,SS,Deferred,03/17/21 12:46,01/03/2020 19:09,442,,,,,,Cold call/email,Hyderabad,India,5
2003994093,SS,Right Contact Made,02/09/2021 12:57,01/06/2020 11:30,439,,,,,,Cold call/email,Chennai,India,4
2003996884,MJ,Deal Deferred,10-21-2020 9:35:00,01/07/2020 19:12,438,,,,,,Cold call/email,Delhi NCR,India,4
2003998937,PN,Deal Deferred,03/08/2021 19:31,01/08/2020 18:52,437,,,,,,Chat,Chennai,India,2
2003999161,SS,Won,06/11/2020 17:41,01/08/2020 21:02,5,,,,,,POS Partners,Delhi NCR,India,2
2004032086,JM,Contact made,11-30-2020 20:01:00,01-21-2020 11:17:00,424,,,,,,Web Form,Delhi NCR,India,1
2004032707,SS,Won,06/11/2020 17:44,01/21/20 16:49,7,,,,,,Web Form,Delhi NCR,India,1
2004053842,AIB,Won,09/10/2020 18:19,01-29-2020 11:22:00,8,,,,,,Web Form,Hyderabad,India,1
2004071103,KS,Won,9-14-2020 16:55:00,02/03/2020 12:47,-145,,,,,,Cold call/email,Bangalore,India,30
2004075979,MJ,Deal Deferred,11/02/2020 22:11,02/05/2020 11:57,409,,,,,,Web Form,Nashik,India,1
2004076565,JM,Deal Deferred,07/01/2020 12:38,02/05/2020 15:47,409,,,,,,Cold call/email,,India,2
2004085642,MJ,Deal Deferred,11-23-2020 19:36:00,02/10/2020 18:59,404,,,,,,Web Form,Lucknow,India,1
2004094031,SS,Won,06/11/2020 17:48,02/13/20 19:52,8,,,,,,POS Partners,Delhi NCR,India,5
2004094044,SS,Deal Deferred,01-14-2021 6:26:00,02/13/20 20:03,401,,,,,,Cold call/email,Mumbai,India,25
2004110468,MJ,Deal Deferred,10-22-2020 23:38:00,02/21/20 15:26,393,,,,,,Cold call/email,Delhi NCR,India,19
2004116850,MJ,Deal Deferred,11-19-2020 21:41:00,02/25/20 12:14,389,,,,,,Referral,Ahmedabad,India,1
2004116915,JM,Deal Deferred,07/01/2020 11:55,02/25/20 13:00,389,,,,,,Web Form,Bangalore,India,4
2004251218,MJ,Contact made,01/06/2021 21:43,03/09/2020 03:31,377,,,,,,Cold call/email,Ahmedabad,India,5
2004268949,MJ,Deal Deferred,2-16-2021 22:57:00,03/16/20 15:48,369,,,,,,Aahar 2020,Delhi NCR,India,1
2004269060,PN,Deal Deferred,03/09/2021 12:42,03/16/20 17:18,369,,,,,,Chat,Chennai,India,16
2004281534,SS,Won,10/09/2020 13:30,03/17/20 10:14,134,,,,,,Aahar 2020,Delhi NCR,India,1
2004281653,DJ,New,12/10/2020 02:53,03/17/20 12:46,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281659,DJ,New,11/07/2020 18:41,03/17/20 12:48,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004285798,MJ,Won,10/31/20 19:06,03/19/20 14:57,225,,,,,,Cold call/email,Bangalore,India,10
2004287357,PN,Won,03/08/2021 19:20,03/20/20 15:36,145,,,,,,Phone,Delhi NCR,India,29
2004368062,JM,Deal Deferred,07/01/2020 11:55,04/08/2020 17:40,346,,,,,,Cold call/email,Bangalore,India,3
2004428676,SS,Lost,09/24/20 23:26,05/04/2020 19:39,8,,,,,,Web Form,Delhi NCR,India,1
2004438305,AIB,Won,08/28/20 19:24,05/06/2020 16:09,35,,,,,,Drip campaign,Bangalore,India,1
2004520437,MJ,Deal Deferred,10/22/20 8:34,05/20/20 18:05,304,,,,,,Web Form,Delhi NCR,India,2
2004560444,SS,Deal Deferred,01-14-2021 6:27:00,06/04/2020 10:10,289,,,,,,Referral,Delhi NCR,India,10
2004567973,MJ,Deferred,12/10/2020 23:09,06/09/2020 12:06,284,,,,,,Cold call/email,Hyderabad,India,30
2004571205,DJ,Deal Deferred,07-31-2020 18:38:00,06/11/2020 11:09,282,,,,,,Grocery Database 10th June,Delhi NCR,India,4
2004571217,DS,Demo Done,03-19-2021 15:32:00,06/11/2020 11:09,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571244,DJ,Deferred,10/20/20 15:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571251,JM,Won,12/01/2020 16:15,06/11/2020 11:10,8,,,,,,Grocery Database 10th June,Bhubaneswar,India,4
2004571254,DS,Won,08-31-2020 18:30:00,06/11/2020 11:10,61,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571278,DS,Won,10/19/20 16:14,06/11/2020 11:10,130,,,,,,Grocery Database 10th June,Chandigarh,India,4
2004571344,DS,Deal Deferred,1-14-2021 6:27:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571356,DS,Deal Deferred,11-26-2020 20:54:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004583016,JM,Won,12/01/2020 16:15,06-19-2020 18:11:00,6,,,,,,Web Form,Jaipur,India,1
2004601979,DJ,Deferred,09-29-2020 19:40:00,06-26-2020 12:10:00,267,,,,,,Cold call/email,Lucknow,India,1
2004604144,DJ,Contact Made,08/05/2020 18:53,06-29-2020 12:36:00,264,,,,,,Cold call/email,Hyderabad,India,9
2004604621,MJ,Proposal Sent,03-20-2021 10:41:00,06-29-2020 18:26:00,264,,,,,,Web Form,Delhi NCR,India,3
2004617150,AIB,Won,08/26/20 19:41,07/08/2020 14:10,49,,,,,,Phone,Delhi NCR,India,112
2004620957,SS,Lost,10/03/2020 12:34,07/10/2020 17:29,85,,,,,,Web Form,Bangalore,India,1
2004623371,SS,Lost,10/03/2020 12:35,07-13-2020 18:32:00,82,,,,,,Phone,Bangalore,India,1
2004630573,MJ,In Negotiation,03-18-2021 23:58:00,07-17-2020 15:49:00,246,,,,,,Phone,Bangalore,India,20
2004637009,MJ,Deal Deferred,01/14/21 6:27,07/22/20 17:02,241,,,,,,Web Form,Bangalore,India,18
2004642157,SS,Won,08/04/2020 11:54,07/26/20 21:20,3,,,,,,Aahar 2020,Delhi NCR,India,1
2004642792,PN,Deal Deferred,01/30/21 11:47,07/27/20 15:41,236,,,,,,Drip campaign,Delhi NCR,India,4
2004645121,SS,Deal Deferred,01-14-2021 6:27:00,07/28/20 20:10,235,,,,,,Chat,Jaipur,India,1
2004648481,SS,Won,08/04/2020 17:49,07/30/20 18:47,1,,,,,,Cold call/email,Bangalore,India,2
2004653766,MJ,Deal Deferred,11/09/2020 16:45,08/03/2020 21:48,229,,,,,,Web Form,Dehradun,India,1
2004654021,SS,Deal Deferred,01-14-2021 6:27:00,08/04/2020 00:32,229,,,,,,Cold call/email,Delhi NCR,India,2
2004664482,DS,Deal Deferred,02/08/2021 12:56,08/10/2020 22:16,222,No Response,,,44357,not responding to calls or texts. dropping it now,Ola Database,Kolkata,India,1
2004666027,DS,New,03/17/21 19:33,08/11/2020 20:44,221,,,,,,Ola Database,Kolkata,India,1
2004666077,DS,Deal Deferred,03/15/21 21:21,08/11/2020 21:09,221,,,,,,Ola Database,Mumbai,India,4
2004672729,SS,Lost,11/02/2020 14:32,08-17-2020 18:30:00,77,,,,,,Web Form,Bangalore,India,2
2004676771,SS,Won,10/02/2020 18:23,08-19-2020 18:18:00,44,,,,,,Phone,Bangalore,India,1
2004680038,SS,Right Contact Made,10/14/20 17:33,08-21-2020 17:41:00,211,,,,,,Cold call/email,Bangalore,India,4
2004682396,SS,Right Contact Made,02/09/2021 12:59,08/24/20 18:06,208,,,,,,Cold call/email,Coimbatore,India,2
2004685774,SS,In Negotiation,03-17-2021 23:33:00,08-26-2020 11:03:00,206,,,,,,Channel Partner,Mumbai,India,10
2004691201,SS,Deal Deferred,1-14-2021 6:28:00,08-28-2020 20:38:00,204,,,,,,Chat,Delhi NCR,India,4
2004694017,SS,Deferred,01/13/21 12:38,08-31-2020 16:45:00,201,Not Interested,Cash Crunch,,,Not interested to invest at this point in time,Cold call/email,Chennai,India,5
2004694117,SS,Lost,09/09/2020 18:12,08-31-2020 18:25:00,9,,,,,,Phone,Delhi NCR,India,1
2004714873,PN,Won,01-30-2021 11:47:00,09-14-2020 18:00:00,1,,,,,,Cold call/email,Delhi NCR,India,1
2004717278,SS,Lost,9-21-2020 17:09:00,09-15-2020 19:27:00,6,,,,,,Cold call/email,Bangalore,India,6
2004719234,AR,Deal Deferred,3-15-2021 15:56:00,09-16-2020 19:50:00,185,No Requirement,,,,,Web Form,Hyderabad,India,1
2004726312,SS,Won,10/22/20 13:12,09/21/20 19:23,31,,,,,,Web Form,Pune,India,3
2004771940,DS,Won,2-26-2021 10:04:00,10/07/2020 18:27,119,,,,,,Web Form,Bangalore,India,1
2004802800,DS,Won,10/21/20 14:50,10-13-2020 17:34:00,7,,,,,,Web Form,Bangalore,India,2
2004809552,AR,Deal Deferred,03/15/21 14:55,10-16-2020 21:36:00,155,Not Interested,,,,,Cold call/email,Bangalore,India,14
2004812012,SS,Lost,11-18-2020 13:37:00,10-19-2020 18:50:00,30,,,,,,Cold call/email,Coimbatore,India,14
2004813961,SS,Lost,11-19-2020 12:03:00,10-20-2020 19:03:00,30,,,,,,Cold call/email,Bangalore,India,10
2004813968,SS,Deal Deferred,01/14/21 6:28,10-20-2020 19:08:00,151,,,,,,Phone,Delhi NCR,India,3
2004815183,SS,Deferred,03/10/2021 11:44,10-21-2020 10:14:00,150,,,,,,Cold call/email,Bangalore,India,8
2004828857,DS,Lost,11-17-2020 20:53:00,10-29-2020 13:46:00,11,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,12
2004828902,MJ,Demo Done,03-18-2021 23:40:00,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,1
2004828911,DS,Proposal Sent,02/26/21 9:57,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,3
2004828937,SS,Lost,11/09/2020 10:41,10-29-2020 13:48:00,8,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,8
2004828944,SS,Deferred,02/09/2021 12:59,10-29-2020 13:48:00,142,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004829370,AIB,New,02/03/2021 15:25,10-29-2020 18:17:00,142,,,,,,Cold call/email,Chennai,India,3
2004831499,MJ,Deal Deferred,11-25-2020 22:01:00,10-30-2020 21:26:00,141,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,14
2004831509,MJ,Contact made,01/06/2021 21:47,10/30/20 21:26,141,,,,,,Lead Sourcing - Food Aggregators,,India,13
2004845612,SS,Won,11/11/2020 17:16,11/09/2020 15:49,2,,,,,,POS Partners,Delhi NCR,India,1
2004847224,SS,Won,02/03/2021 18:40,11/10/2020 10:45,76,,,,,,Channel Partner,Delhi NCR,India,1
2004883998,PN,Contact made,01-28-2021 15:37:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Pune,India,10
2004884019,JHM,New,02/08/2021 17:08,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Coimbatore,India,9
2004884042,MJ,New,01/06/2021 21:46,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884046,SS,Lost,12/07/2020 18:19,12/01/2020 13:31,1,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,9
2004884054,MJ,Contact made,02/04/2021 21:32,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884059,SS,Lost,01/15/21 14:12,12/01/2020 13:31,45,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,9
2004884063,SS,Lost,12/07/2020 18:27,12/01/2020 13:31,1,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,9
2004884065,SS,Lost,12/07/2020 18:19,12/01/2020 13:31,1,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,9
2004884071,SS,Deferred,12/07/2020 18:27,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,9
2004884093,SS,Deferred,12/07/2020 18:31,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Kochi,India,8
2004884155,SS,Contact Made,02/09/2021 12:54,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,7
2004889651,PN,Contact made,03/08/2021 19:31,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,9
2004889654,PN,Demo Done,03/10/2021 18:27,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Pune,India,6
2004889656,PN,New,03/10/2021 18:26,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Mumbai,India,9
2004889665,PN,Contact made,01/28/21 15:37,12/04/2020 12:00,106,,,,,,Lead Sourcing - Food Aggregators,Pune,India,9
2004889697,AR,Deal Deferred,03/16/21 17:19,12/04/2020 12:00,106,No Requirement,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,6
2004890046,SS,New,02/18/21 18:08,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,8
2004890076,SS,New,02/19/21 18:56,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004890079,SS,New,02-19-2021 18:57:00,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004890095,SS,New,02/15/21 20:41,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004890104,SS,New,02/16/21 18:58,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004892728,MJ,Lost,12/14/20 20:52,12/07/2020 11:41,7,,,,,,Cold call/email,Chennai,India,2
2004892738,PN,Deal Sealed,02-26-2021 9:59:00,12/07/2020 11:49,103,,,,,,Web Form,Jaipur,India,25
2004914614,AR,Deal Deferred,03/10/2021 17:58,12-16-2020 18:06:00,94,Not Interested,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,6
2004914641,MJ,New,12-16-2020 18:24:00,12-16-2020 18:06:00,94,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,7
2004914683,SS,Deferred,1-18-2021 14:40:00,12-16-2020 18:06:00,94,Not Interested,Cash Crunch,,,business is not so good said will think about it once the situation settles,Lead Sourcing - Food Aggregators,Chennai,India,6
2004919843,DS,Contact made,3-17-2021 19:33:00,12-21-2020 13:08:00,89,,,,,,Web Form,Pune,India,1
2004958967,SS,Won,02/03/2021 18:48,1-21-2021 12:21:00,1,,,,,,Phone,Bangalore,India,2
2005004852,AIB,Won,03/02/2021 11:26,02/11/2021 11:44,0,,,,,,Phone,Delhi NCR,India,5
2005024031,DS,Lost,02-25-2021 18:40:00,2-17-2021 15:39:00,8,,,,,,Chat,Pune,India,1
2005043402,DS,Won,03/16/21 11:35,03/01/2021 20:15,15,,,,,,Phone,Bhopal,India,1
2005047349,DJ,New,03/03/2021 20:44,03/03/2021 20:41,17,,,,,,POS Partners,Pune,India,12
2005050770,MJ,Contact made,03-20-2021 10:40:00,03/05/2021 20:41,15,,,,,,Web Form,Jamshedpur,India,3
2005062156,SS,Won,03-18-2021 13:29:00,03/12/2021 10:14,6,,,,,,Web Form,Delhi NCR,India,1
2001639503,DJ,Won,08/21/20 14:49,01/03/2018 14:16,637,,,,,,Cold call/email,Bangalore,India,24
2001647224,JM,Deal Deferred,07/03/2020 17:57,01/05/2018 16:22,1170,,,,,,Web Form,Mumbai,India,1
2001652787,,Lost,12/14/18 16:11,01/08/2018 12:42,87,,,,,,POS Partners,Delhi NCR,India,1
2001653179,JM,Deal Deferred,07/03/2020 17:57,01/08/2018 16:38,1167,,,,,,POS Partners,Mumbai,India,3
2001653590,,Deal Deferred,12/14/18 16:11,01/08/2018 19:23,1167,,,,,,Web Form,Chennai,India,1
2001653935,JM,Deal Deferred,07/01/2020 11:43,01/08/2018 20:55,1167,,,,,,,Delhi NCR,India,3
2001658958,JM,Deal Deferred,07/01/2020 11:53,01/10/2018 12:20,1165,,,,,,Cold call/email,Chennai,India,2
2001725508,DJ,Won,12/31/18 16:13,01-24-2018 16:36:00,54,,,,,,Web Form,Others,India,1
2001745761,JHM,Deal Deferred,01/14/21 22:42,01-29-2018 18:59:00,1146,No Requirement,,Low Order Volume,,He consulted with his franchises but all of them do not have a good number of volume currently. Hence he is not looking for any solution now.,Cold call/email,Bangalore,India,10
2001747689,DJ,Won,02/13/20 21:01,01-30-2018 11:50:00,0,,,,,,,Delhi NCR,India,11
2001747724,DJ,Won,02-13-2020 21:01:00,01-30-2018 11:54:00,0,,,,,,,Delhi NCR,India,11
2001747753,JM,Deal Deferred,07/03/2020 17:57,01-30-2018 12:04:00,1145,,,,,,Cold call/email,Delhi NCR,India,3
2001748073,DJ,Lost,12/03/2018 21:57,01/30/18 14:54,133,,,,,,POS Partners,Mumbai,India,1
2001753074,DJ,Lost,12/03/2018 21:57,01/31/18 17:33,50,,,,,,POS Partners,Bangalore,India,4
2001798171,JM,Deal Deferred,07/01/2020 11:43,02/08/2018 13:42,1136,,,,,,Cold call/email,Mumbai,India,1
2001798182,JM,Lost,08/28/20 19:25,02/08/2018 13:47,867,,,,,,Cold call/email,Delhi NCR,India,3
2001798185,JM,Deal Deferred,07/01/2020 11:43,02/08/2018 13:49,1136,,,,,,Cold call/email,Delhi NCR,India,2
2001819085,DJ,Lost,02/14/20 12:04,02-15-2018 13:50:00,632,,,,,,Chat,Hyderabad,India,1
2001827083,JM,Lost,03/11/2020 13:42,02-19-2018 15:34:00,386,,,,,,POS Partners,Hyderabad,India,1
2001836054,KS,Won,09/14/20 10:20,02-22-2018 17:08:00,125,,,,,,Cold call/email,Bangalore,India,4
2001854837,JM,Deal Deferred,07/10/2020 17:51,03/01/2018 14:44,1115,,,,,,Cold call/email,Delhi NCR,India,4
2001881664,JM,Deal Deferred,08/28/20 19:22,03/06/2018 18:50,1110,,,,,,Cold call/email,Bangalore,India,3
2001975822,MJ,Deal Deferred,03-18-2021 23:52:00,03-21-2018 16:04:00,1095,,,,,,Cold call/email,Delhi NCR,India,3
2001983127,PN,Deal Deferred,02/09/2021 15:52,03-22-2018 14:48:00,1094,,,,,,Cold call/email,Chennai,India,70
2002033356,PN,Contact made,03-17-2021 16:37:00,03-29-2018 12:44:00,1087,,,,,,Cold call/email,Pune,India,3
2002033450,DJ,Lost,02/14/20 12:04,03-29-2018 13:31:00,523,,,,,,Cold call/email,Chennai,India,20
2002044404,JM,Deal Deferred,07/03/2020 17:57,04/03/2018 08:01,1082,,,,,,,Others,India,3
2002047650,DJ,Lost,12/03/2018 21:58,04/04/2018 16:56,71,,,,,,Referral,Bangalore,India,1
2002121349,JM,Lost,09-21-2020 18:37:00,04-19-2018 16:03:00,1,,,,,,,Others,India,1
2002134378,MJ,Contact made,03-18-2021 23:48:00,04/20/18 13:44,1065,,,,,,Cold call/email,Jaipur,India,25
2002135563,JM,Lost,09/21/20 18:39,04-20-2018 18:50:00,598,,,,,,Web Form,Delhi NCR,India,3
2002135578,DJ,Deal Deferred,2-14-2020 12:04:00,04-20-2018 19:00:00,1065,,,,,,Cold call/email,Delhi NCR,India,5
2002139059,DJ,Lost,01-30-2019 17:36:00,04/23/18 13:00,282,,,,,,Web Form,Delhi NCR,India,8
2002139468,SS,Deferred,1-20-2021 19:03:00,04/23/18 14:59,1062,Not Interested,Non- Tech Savvy,,,Was not interested in changing the process,Cold call/email,Hyderabad,India,3
2002145443,DS,Deal Deferred,11/11/2020 18:56,04/25/18 12:23,1060,,,,,,POS Partners,Delhi NCR,India,5
2002151700,JM,Lost,09-21-2020 18:39:00,04/27/18 11:20,94,,,,,,,Delhi NCR,India,1
2002151714,AIB,New,02/03/2021 15:27,04-27-2018 11:32:00,1058,,,,,,Chat,Lucknow,India,14
2002166115,JM,Deal Deferred,07/01/2020 11:44,05/03/2018 14:43,1052,,,,,,,Delhi NCR,India,2
2002190770,JM,Lost,09-21-2020 18:39:00,05-14-2018 18:43:00,24,,,,,,Web Form,Bangalore,India,2
2002243334,KS,Lost,09-14-2020 10:20:00,05-26-2018 14:08:00,382,,,,,,Chat,Others,India,1
2002249371,JM,Lost,03/11/2020 13:42,05-29-2018 15:35:00,287,,,,,,Chat,Delhi NCR,India,1
2002252907,KS,Deal Deferred,01-14-2021 6:23:00,05-30-2018 14:48:00,1025,,,,,,Referral,Delhi NCR,India,3
2002271302,JM,Deal Deferred,01/14/21 6:23,06/04/2018 11:21,1020,,,,,,Chat,Bangalore,India,1
2002275806,DJ,Lost,12/03/2018 21:58,06/05/2018 16:58,8,,,,,,POS Partners,Delhi NCR,India,40
2002295716,JM,Lost,03/11/2020 13:42,06/13/18 17:48,22,,,,,,Cold call/email,Bangalore,India,1
2002318702,KS,Won,09/14/20 10:20,06-20-2018 12:23:00,287,,,,,,Chat,Bangalore,India,8
2002341735,DJ,Lost,02-14-2020 12:04:00,07/02/2018 13:42,470,,,,,,Chat,Delhi NCR,India,2
2002342182,DJ,Deal Deferred,02-14-2020 12:04:00,07/02/2018 16:19,992,,,,,,,Mumbai,India,1
2002342269,KS,Won,09-14-2020 15:47:00,07/02/2018 16:55,56,,,,,,Cold call/email,Hyderabad,India,5
2002344350,PN,Deal Deferred,01-30-2021 11:45:00,07/03/2018 15:42,991,,,,,,Cold call/email,Pune,India,10
2002348457,SS,Deferred,02/09/2021 12:55,07/05/2018 13:57,989,,,,,,Cold call/email,Bangalore,India,6
2002361993,DJ,Deal Deferred,02/14/20 12:04,07/09/2018 18:34,985,,,,,,,Delhi NCR,India,1
2002378290,KS,Lost,09-14-2020 15:47:00,07/12/2018 11:26,97,,,,,,Web Form,Others,India,1
2002382271,SS,Right Contact Made,02/09/2021 12:55,07/13/18 15:31,981,,,,,,Cold call/email,Bangalore,India,5
2002386577,JM,Deal Deferred,01/14/21 6:24,07/16/18 11:27,978,,,,,,Web Form,Bangalore,India,1
2002390083,KS,Lost,09-14-2020 15:57:00,7-17-2018 12:19:00,274,,,,,,Web Form,Delhi NCR,India,1
2002400276,SS,Deferred,02-24-2021 18:20:00,7-20-2018 17:07:00,974,,,,,,Cold call/email,Hyderabad,India,8
2002400311,JM,Deal Deferred,07/10/2020 17:51,7-20-2018 17:16:00,974,,,,,,Cold call/email,Hyderabad,India,8
2002401859,AR,Deal Deferred,03/09/2021 10:29,7-21-2018 16:31:00,973,Happy Using Competitor,,,44419,Not looking to make any changes to integration,Cold call/email,Hyderabad,India,44
2002452679,JM,Won,09-21-2020 18:51:00,08/07/2018 12:03,3,,,,,,,Delhi NCR,India,1
2002461576,KS,Deal Deferred,01-14-2021 6:24:00,08/10/2018 10:55,953,,,,,,Chat,Bangalore,India,1
2002465376,JM,Lost,09-21-2020 18:44:00,08/13/18 14:19,204,,,,,,Chat,Chennai,India,1
2002465680,SS,Won,10/09/2020 13:23,08/13/18 16:38,62,,,,,,POS Partners,Bangalore,India,1
2002465964,KS,Won,09-14-2020 15:52:00,08/13/18 18:40,42,,,,,,Chat,Delhi NCR,India,3
2002466133,DJ,Deal Deferred,02-14-2020 12:04:00,8-13-2018 19:41:00,950,,,,,,Cold call/email,Bangalore,India,1
2002471003,SS,Won,02-26-2021 10:04:00,8-14-2018 17:11:00,906,,,,,,Cold call/email,Mumbai,India,14
2002503262,KS,Deal Deferred,01-14-2021 6:24:00,8-27-2018 13:09:00,936,,,,,,Web Form,Pune,India,1
2002503410,JM,Lost,03/11/2020 13:42,08/27/18 14:20,171,,,,,,Cold call/email,Bangalore,India,1
2002510135,AIB,Won,09/10/2020 11:48,08-29-2018 19:24:00,26,,,,,,Cold call/email,Bangalore,India,3
2002514834,KS,Lost,09-14-2020 15:54:00,08-31-2018 13:59:00,259,,,,,,Web Form,Bangalore,India,1
2002525485,DJ,Deal Deferred,01-14-2021 6:24:00,09/03/2018 16:41,929,,,,,,Chat,Chandigarh,India,1
2002537679,KS,Lost,09-14-2020 15:54:00,09/07/2018 17:36,117,,,,,,Web Form,Delhi NCR,India,1
2002540446,KS,Lost,09-14-2020 15:54:00,09/10/2018 13:14,242,,,,,,Web Form,Delhi NCR,India,2
2002540928,KS,Lost,09/14/20 15:54,09/10/2018 17:38,242,,,,,,Web Form,Jaipur,India,1
2002545595,MPS,Deal Deferred,03/12/2021 23:12,09/12/2018 15:56,920,,,,,,Cold call/email,Others,India,1
2002557442,KS,Deal Deferred,1-14-2021 6:24:00,09-18-2018 13:51:00,914,,,,,,Web Form,Delhi NCR,India,1
2002576735,KS,Deal Deferred,01/14/21 6:24,09-26-2018 11:57:00,906,,,,,,Web Form,Delhi NCR,India,1
2002588236,JM,Deal Deferred,01-14-2021 6:24:00,09/27/18 15:50,905,,,,,,Web Form,Others,India,1
2002619599,DJ,Deal Deferred,02-14-2020 12:05:00,10/04/2018 13:54,898,,,,,,,Delhi NCR,India,1
2002621894,JM,New,10/05/2020 12:19,10/05/2018 11:13,897,,,,,,Web Form,Ahmedabad,India,1
2002658516,MPS,Deal Deferred,06/08/2020 13:44,10-15-2018 14:12:00,887,,,,,,Chat,Bangalore,India,1
2002664322,MPS,Deal Deferred,06/08/2020 13:44,10-17-2018 17:25:00,885,,,,,,Cold call/email,Ahmedabad,India,1
2002717795,AIB,New,02/03/2021 15:27,10-22-2018 15:43:00,880,,,,,,Web Form,Chennai,India,1
2002728908,KS,Lost,09-14-2020 16:09:00,10-24-2018 13:27:00,84,,,,,,Web Form,Delhi NCR,India,1
2002730895,JM,Lost,03/11/2020 13:42,10-25-2018 13:09:00,141,,,,,,Cold call/email,Mumbai,India,1
2002731090,AIB,Won,09/10/2020 11:48,10/25/18 15:10,-1,,,,,,Phone,Bangalore,India,1
2002751461,DS,Won,01-29-2021 18:03:00,11/06/2018 15:15,799,,,,,,Referral,Bangalore,India,2
2002758418,DJ,Lost,02-14-2020 12:05:00,11/09/2018 16:24,365,,,,,,Cold call/email,Bangalore,India,1
2002758506,JM,Deal Deferred,03/11/2020 13:42,11/09/2018 17:24,862,,,,,,Cold call/email,Bangalore,India,1
2002777649,KS,Deal Deferred,01-14-2021 6:24:00,11-20-2018 19:16:00,851,,,,,,Web Form,Bangalore,India,1
2002779640,KS,Deal Deferred,01-14-2021 6:25:00,11-21-2018 18:37:00,850,,,,,,Web Form,Delhi NCR,India,1
